,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
5397,0,20,22,3,33,34,4,34,26,47,5,0,27,0,36,0,36,12,0,36,36,1,40,47,0,39,38
5398,0,41,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,39,39,1,39,47,0,39,25
5399,0,41,14,42,33,2,31,34,46,47,23,0,27,0,39,0,36,7,1,36,36,1,39,35,0,39,38
5400,0,15,22,3,33,2,16,2,46,47,5,0,27,0,39,0,24,12,0,36,39,0,39,8,0,39,38
5401,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,0,39,29,1,39,25
5402,0,41,14,32,33,2,4,2,37,32,23,0,32,0,39,0,36,10,0,39,39,1,39,29,1,39,25
5403,0,15,28,42,6,2,16,2,37,35,5,1,32,1,39,0,5,7,1,39,39,0,39,8,1,39,25
5404,0,15,22,42,33,2,4,2,26,32,5,0,32,1,39,0,24,13,1,39,39,0,39,29,0,39,25
5405,0,41,28,32,6,18,31,18,19,32,5,1,32,0,39,0,23,10,1,39,39,1,39,35,1,39,25
5406,0,15,28,32,6,2,31,18,46,35,5,0,30,1,39,0,5,10,1,39,39,1,39,35,1,39,25
5407,0,41,22,42,6,34,4,34,26,47,23,0,27,0,36,0,36,13,1,43,43,0,36,47,1,39,11
5408,0,20,22,3,6,2,16,2,26,47,24,0,27,0,39,0,36,10,0,39,39,1,39,35,1,39,38
5409,0,41,14,3,33,34,16,34,46,47,9,0,27,0,36,0,24,10,0,43,36,1,40,29,0,39,38
5410,0,20,22,3,33,2,4,2,26,35,5,0,30,0,39,0,24,12,0,36,39,0,39,29,0,39,11
5411,0,41,22,3,33,34,4,34,26,47,5,0,27,0,36,0,24,13,0,36,36,1,36,29,0,39,38
5412,0,15,28,32,6,2,16,2,46,47,9,0,27,0,39,0,36,7,1,39,39,1,39,8,1,39,38
5413,0,15,22,42,33,2,4,2,26,32,23,0,32,1,39,0,24,12,1,39,39,0,39,47,0,39,25
5414,0,41,28,42,6,2,16,2,46,35,23,1,32,0,39,0,5,7,1,39,39,1,39,35,1,39,25
5415,0,41,22,3,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,1,39,47,0,39,11
5416,0,15,28,32,6,18,4,18,46,47,23,0,27,0,39,0,5,10,1,36,39,1,39,29,1,39,38
5417,0,41,14,42,33,2,16,2,46,35,5,0,32,0,39,0,24,7,1,39,39,1,39,29,0,39,25
5418,0,41,14,32,33,2,16,18,46,47,23,0,27,0,39,0,24,10,0,36,39,0,39,29,0,39,38
5419,0,41,22,3,33,34,16,34,26,47,24,0,27,0,36,0,36,13,0,43,43,1,39,29,0,39,38
5420,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,36,10,0,39,39,1,39,29,0,39,25
5421,0,15,22,3,6,18,4,18,26,47,23,0,27,0,39,0,36,12,0,39,39,1,39,47,1,39,38
5422,0,20,22,32,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,36,39,1,39,29,0,39,38
5423,0,20,22,32,33,2,4,2,26,35,9,0,30,0,39,0,24,13,0,39,39,0,39,47,0,39,25
5424,0,41,22,32,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,47,0,39,38
5425,0,20,14,32,33,2,16,2,46,47,5,0,27,0,39,0,36,10,0,39,39,1,39,35,1,39,38
5426,0,41,14,42,33,2,4,2,26,32,5,0,32,0,39,0,24,7,1,39,39,1,39,47,0,39,25
5427,0,15,14,32,33,2,16,2,46,32,5,0,32,0,39,0,5,10,1,39,39,1,39,29,0,39,25
5428,0,41,22,3,6,2,4,2,26,35,5,0,30,0,39,0,36,12,0,36,39,1,39,8,1,39,11
5429,1,20,14,32,33,34,16,17,46,47,24,0,27,0,43,0,5,10,0,43,39,0,39,29,0,39,38
5430,0,41,22,3,33,2,31,18,46,47,5,0,32,0,39,0,5,12,0,39,39,1,39,35,0,39,11
5431,0,15,22,42,33,18,31,17,46,47,5,0,27,1,39,0,36,12,1,39,39,0,39,35,0,36,25
5432,0,41,14,3,6,34,4,17,46,47,9,0,27,0,43,0,5,10,0,43,36,0,39,29,1,39,38
5433,0,41,14,32,6,2,31,2,46,32,23,1,32,0,39,0,5,10,1,39,39,1,39,35,1,39,25
5434,0,41,22,42,33,2,4,2,26,32,23,0,32,0,39,0,24,12,1,36,39,0,39,29,0,39,25
5435,0,20,22,32,33,34,4,34,26,47,5,0,27,0,36,0,24,10,0,43,43,0,43,29,0,39,38
5436,0,41,28,3,6,17,31,34,19,47,23,1,32,0,43,0,23,10,0,40,43,1,39,35,1,39,25
5437,0,15,21,3,6,2,16,2,44,47,24,1,32,0,39,0,40,13,1,39,39,1,39,8,1,39,11
5438,0,15,22,42,33,2,16,2,26,32,24,0,32,1,39,0,36,12,1,39,39,0,39,47,0,39,25
5439,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,25
5440,0,41,22,3,33,2,31,2,46,32,24,0,32,0,39,0,36,12,0,39,39,1,39,8,0,39,25
5441,0,41,14,42,33,2,16,2,46,35,23,0,32,0,39,0,24,7,1,36,39,1,39,47,0,39,25
5442,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,1,39,39,0,39,47,0,39,25
5443,0,41,22,3,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,0,39,29,0,39,38
5444,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,36,39,0,39,47,0,39,25
5445,0,20,14,32,33,2,4,2,26,32,23,0,32,0,39,0,24,13,1,39,39,1,39,47,0,39,25
5446,0,41,14,32,33,2,31,2,46,32,24,0,32,0,39,0,5,10,1,39,39,0,39,8,0,39,25
5447,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,0,39,29,0,39,25
5448,0,41,14,3,33,34,16,34,46,47,23,0,27,0,36,0,24,10,0,43,36,0,36,29,1,39,38
5449,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,24,7,1,39,39,1,39,35,0,39,25
5450,0,15,14,42,33,2,16,2,46,32,23,0,32,1,39,0,24,7,1,39,39,1,39,29,0,39,25
5451,0,15,14,42,6,2,16,2,46,32,23,1,32,1,39,0,36,7,1,36,39,1,39,8,1,39,25
5452,0,20,14,42,6,17,16,17,26,47,24,0,27,0,36,0,36,10,1,36,39,1,39,35,1,39,25
5453,1,20,14,3,33,2,16,2,46,35,9,0,32,0,39,0,24,10,0,39,39,1,39,47,0,39,11
5454,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,7,0,36,39,1,39,47,0,39,25
5455,0,15,22,32,33,2,4,2,37,47,5,0,27,1,39,0,40,12,0,39,39,0,39,47,0,39,38
5456,0,41,22,42,33,2,31,2,46,32,5,0,32,0,39,0,36,12,1,39,39,1,39,8,0,39,25
5457,0,15,28,3,6,2,16,2,19,32,5,1,32,0,39,0,23,12,0,39,39,1,39,29,1,39,25
5458,0,15,22,3,6,2,16,2,26,47,23,0,27,0,39,0,36,12,0,36,39,1,39,8,1,39,38
5459,0,41,28,42,6,2,31,2,46,32,9,1,32,0,39,0,36,7,1,39,39,0,39,35,1,39,25
5460,0,20,28,32,6,17,16,17,46,47,9,1,27,0,43,0,5,7,1,43,43,1,39,35,1,39,38
5461,0,41,22,42,33,17,16,17,26,47,23,0,27,0,36,0,24,10,1,40,43,1,39,29,0,39,38
5462,1,20,28,32,6,2,4,2,37,32,5,0,32,0,39,0,23,10,1,39,39,1,39,47,1,39,25
5463,0,41,14,32,6,2,4,2,46,32,5,1,32,0,39,0,5,7,0,39,39,1,39,47,1,39,25
5464,0,20,28,32,33,2,4,2,37,35,24,0,30,0,39,0,36,10,0,39,39,1,39,47,0,39,25
5465,0,41,14,42,33,2,16,2,46,32,23,0,32,0,39,0,36,7,1,39,39,1,39,29,0,39,25
5466,0,41,22,3,6,18,4,18,37,47,23,1,32,0,39,0,36,12,0,39,39,1,39,29,1,39,38
5467,0,20,22,3,33,17,16,17,46,47,5,0,27,0,36,0,36,12,0,40,43,1,39,47,0,39,38
5468,0,41,14,42,33,2,4,2,46,32,23,0,32,0,39,0,24,7,1,39,39,1,39,47,0,39,25
5469,0,15,22,3,33,2,4,2,26,47,5,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,11
5470,1,20,14,32,33,2,16,2,46,32,5,0,32,0,39,0,24,7,1,36,39,1,39,8,1,39,25
5471,0,41,22,3,33,18,4,18,26,47,23,0,27,0,39,0,24,12,0,36,39,0,39,47,0,39,38
5472,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,7,0,36,39,1,39,47,0,39,25
5473,0,20,22,3,33,2,4,2,26,47,5,0,32,0,39,0,36,12,0,39,39,1,39,47,0,39,25
5474,0,15,28,42,6,18,4,18,37,47,23,1,27,1,39,0,5,7,1,39,39,1,36,47,1,39,25
5475,0,41,14,3,6,2,4,2,46,47,24,0,27,0,39,0,5,10,0,39,39,1,39,29,1,39,38
5476,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
5477,0,15,22,42,33,2,4,2,26,32,5,0,32,1,39,0,36,12,1,36,39,0,39,29,0,39,25
5478,0,15,22,42,6,2,4,2,37,32,5,1,32,1,39,0,5,13,1,39,39,1,39,8,1,39,25
5479,0,15,14,42,33,2,31,2,46,32,23,0,32,1,39,0,5,7,1,39,39,1,39,35,1,39,25
5480,0,20,14,3,33,2,16,2,46,35,23,0,32,0,39,0,36,10,0,39,39,1,39,35,1,39,25
5481,0,15,22,42,33,2,4,2,26,35,24,0,32,1,39,0,36,12,1,39,39,1,39,47,0,39,25
5482,0,15,28,42,6,17,16,17,19,47,5,1,27,1,43,0,23,7,1,43,43,1,39,8,1,36,38
5483,0,41,22,42,33,2,16,2,46,47,24,0,27,0,39,0,24,12,1,36,39,0,39,8,0,39,25
5484,0,41,22,3,33,18,16,18,26,47,5,0,27,0,39,0,24,13,0,39,39,0,39,8,0,39,38
5485,0,41,22,3,33,34,4,17,26,47,23,0,32,0,36,0,24,12,0,36,36,1,39,47,0,39,25
5486,0,41,28,32,6,34,16,34,19,47,23,1,27,0,43,0,23,7,1,43,39,1,43,29,1,39,38
5487,0,20,22,32,33,2,4,2,37,35,24,0,30,0,39,0,5,13,0,39,39,0,39,29,0,39,25
5488,0,15,28,32,33,2,31,2,46,32,5,0,32,0,39,0,24,7,1,39,39,1,39,35,0,39,11
5489,0,41,28,32,6,2,16,2,26,35,5,0,30,0,39,0,36,10,1,39,39,1,39,8,1,39,25
5490,0,15,28,42,6,2,16,2,19,35,24,1,30,1,39,0,23,7,1,39,39,1,39,8,1,39,25
5491,0,15,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,39,39,0,39,47,0,39,25
5492,0,41,14,3,6,18,4,18,37,47,23,1,27,0,39,0,5,10,0,39,39,1,39,29,1,39,38
5493,0,15,14,42,33,34,4,34,26,47,23,0,27,1,36,0,24,7,1,36,39,0,43,47,0,39,11
5494,0,15,22,42,6,2,16,2,26,35,5,0,30,1,39,0,24,12,1,39,39,0,39,35,1,39,25
5495,0,41,14,32,33,2,4,2,26,32,5,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
5496,0,15,21,42,33,2,16,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,29,1,39,25
5497,0,41,14,32,33,2,4,2,26,32,5,0,32,0,39,0,24,13,0,36,39,1,39,29,0,39,11
5498,0,41,14,42,33,2,16,2,46,32,5,0,32,0,39,0,24,7,1,39,39,1,39,29,0,39,25
5499,0,20,28,32,6,17,31,17,46,47,5,0,27,0,43,0,5,7,1,43,36,1,39,35,1,39,38
5500,0,15,22,42,33,2,16,2,26,35,9,0,32,1,39,0,24,12,1,39,39,1,39,29,0,39,25
5501,0,41,14,32,6,2,4,2,46,32,9,0,32,0,39,0,5,10,0,39,39,0,39,8,1,39,25
5502,0,41,28,32,6,2,16,2,46,32,24,1,32,0,39,0,5,10,1,36,39,1,39,29,1,39,11
5503,0,20,22,3,33,2,4,2,26,47,5,0,27,0,39,0,36,13,0,39,39,1,39,29,1,39,38
5504,0,41,14,42,33,2,31,2,46,35,5,0,30,0,39,0,24,7,1,39,39,1,39,35,0,39,25
5505,0,41,22,32,33,2,16,2,26,35,9,0,30,0,39,0,24,12,0,39,39,0,39,29,0,39,25
5506,0,41,14,32,6,2,4,2,46,35,24,0,30,0,39,0,5,7,0,39,39,1,39,47,1,39,25
5507,0,41,14,42,6,2,4,2,26,32,23,0,32,0,39,0,36,7,1,39,39,1,39,29,1,39,25
5508,0,15,28,32,6,2,16,2,46,32,23,0,32,1,39,0,5,7,1,39,39,1,39,35,1,39,11
5509,0,41,14,32,33,34,4,34,37,47,23,0,27,0,36,0,36,10,1,36,39,0,43,29,1,43,38
5510,0,15,22,32,6,2,16,2,46,35,23,0,30,1,39,0,36,12,0,36,39,1,39,8,1,39,25
5511,0,41,22,42,6,17,4,17,26,32,23,0,32,0,36,0,36,12,1,43,36,1,39,29,1,39,25
5512,0,41,14,32,33,18,4,18,26,32,9,0,32,0,39,0,24,10,0,39,39,0,43,47,0,39,25
5513,0,41,14,32,6,2,16,2,46,32,24,0,32,0,39,0,5,10,0,39,39,1,39,8,1,39,25
5514,0,41,14,42,33,18,31,34,46,47,9,0,27,0,39,0,24,7,1,43,36,1,39,35,0,39,25
5515,0,20,14,3,33,2,16,2,46,32,9,0,32,0,39,0,24,10,0,36,39,1,39,8,0,39,25
5516,0,41,14,32,33,2,4,2,37,32,23,0,32,0,39,0,36,7,0,39,39,1,39,47,0,39,25
5517,0,41,14,45,33,34,16,34,46,47,9,0,32,0,36,0,24,12,0,43,43,1,39,8,0,43,38
5518,0,15,28,42,6,2,4,2,46,35,5,1,30,1,39,0,36,7,1,39,39,1,39,8,1,39,25
5519,0,41,22,3,33,34,16,34,46,47,23,0,32,0,36,0,24,12,0,36,36,0,43,29,0,36,25
5520,0,41,14,42,33,2,31,2,46,32,23,0,32,0,39,0,24,7,1,39,39,0,39,35,1,39,25
5521,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
5522,0,41,14,32,33,18,31,17,46,47,23,0,27,0,39,0,24,7,0,43,36,1,39,35,0,39,11
5523,0,20,22,3,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,43,36,0,36,29,0,39,38
5524,0,41,28,3,33,34,4,34,26,47,5,0,32,0,36,0,24,10,0,40,43,1,43,29,0,39,11
5525,0,15,22,42,33,2,4,2,26,35,5,0,32,1,39,0,24,12,1,39,39,1,39,47,0,39,25
5526,0,20,14,32,33,17,31,34,46,47,23,0,27,0,36,0,24,7,0,43,36,0,36,8,0,36,11
5527,0,15,22,32,33,2,31,2,46,32,5,0,32,1,39,0,5,12,1,36,39,1,39,35,0,39,11
5528,0,20,22,45,33,34,4,34,26,47,5,0,27,0,36,1,24,12,0,43,43,0,43,47,0,39,38
5529,0,41,22,42,33,2,4,2,26,32,23,0,32,0,39,0,24,10,1,39,39,1,39,47,0,39,25
5530,0,41,28,3,33,2,4,2,26,35,23,0,30,0,39,0,24,10,0,39,39,1,39,47,0,39,25
5531,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,24,10,0,36,39,0,39,35,1,39,25
5532,0,41,28,32,6,2,4,2,46,32,23,1,32,0,39,0,5,10,1,36,39,1,39,47,1,39,25
5533,0,41,28,3,6,2,16,2,19,32,23,1,32,0,39,0,23,12,1,39,39,1,39,8,1,39,25
5534,0,41,22,3,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,36,39,1,39,47,0,39,38
5535,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,7,0,39,39,0,39,47,0,39,25
5536,0,15,22,42,33,2,4,2,26,32,5,0,32,1,39,0,24,12,1,36,39,1,39,29,0,39,25
5537,0,41,28,32,6,18,16,18,46,47,23,1,27,0,39,0,5,10,1,39,39,1,39,8,1,39,38
5538,0,41,14,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,1,39,39,1,39,47,0,39,25
5539,0,41,22,32,6,2,4,2,26,32,5,0,32,0,39,0,5,12,0,39,39,1,39,29,1,39,25
5540,0,41,22,3,33,2,4,2,26,47,23,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,11
5541,0,15,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,39,39,1,39,29,0,39,25
5542,0,15,22,3,33,2,4,2,26,47,24,0,32,0,39,0,36,10,0,39,39,0,39,47,0,39,25
5543,0,41,28,3,6,18,4,18,19,47,23,1,32,0,39,0,23,10,0,39,39,1,39,47,1,39,11
5544,1,20,22,3,33,2,16,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,38
5545,0,41,14,32,33,2,31,18,46,47,23,0,27,0,39,0,24,10,0,39,39,1,39,35,0,39,38
5546,0,41,28,3,6,18,16,18,46,47,23,1,27,0,39,0,5,10,0,36,39,1,39,8,1,39,38
5547,0,20,14,3,33,2,16,2,46,35,23,0,32,0,39,0,24,12,0,39,39,1,39,8,1,39,25
5548,0,15,14,42,33,2,4,2,37,35,5,0,30,1,39,0,24,7,1,39,39,1,39,47,0,39,25
5549,0,15,14,3,33,17,31,17,46,47,23,0,27,0,39,0,36,10,0,43,43,1,39,8,0,39,38
5550,0,41,28,45,6,2,16,2,46,35,5,0,32,0,39,0,5,12,0,39,39,1,39,8,1,39,38
5551,0,20,22,32,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,36,39,1,39,29,0,39,38
5552,0,41,14,32,33,2,16,2,46,32,24,0,32,0,39,0,36,10,0,36,39,1,39,47,0,39,25
5553,0,41,22,32,6,2,4,2,26,32,23,0,32,0,39,0,5,13,1,39,39,0,39,47,1,39,25
5554,0,41,14,32,6,34,16,34,46,47,23,0,27,0,36,0,36,10,0,43,43,0,39,29,1,39,11
5555,0,15,28,42,33,2,31,2,19,35,5,0,30,1,39,0,23,7,1,39,39,1,39,35,1,39,25
5556,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,1,36,39,0,39,29,0,39,25
5557,0,20,28,3,33,2,4,2,46,35,5,0,32,0,39,0,24,7,0,39,39,1,39,47,0,39,25
5558,0,20,28,32,6,2,4,2,46,32,5,0,32,0,39,0,5,13,1,36,39,1,39,47,1,39,25
5559,0,41,22,32,33,34,4,17,26,32,9,0,32,0,36,0,24,12,0,36,36,1,39,29,0,39,25
5560,0,41,22,3,33,34,4,34,26,47,23,0,32,0,36,0,24,13,0,43,43,0,36,47,0,36,38
5561,0,41,28,42,6,34,4,34,37,47,9,1,27,0,43,0,5,7,1,40,43,1,43,47,1,39,25
5562,0,41,28,32,6,2,31,2,19,32,5,1,32,0,39,0,23,10,1,39,39,1,39,35,1,39,25
5563,0,41,28,32,6,2,4,2,37,32,23,0,32,0,39,0,36,10,1,39,39,1,39,47,1,39,25
5564,0,41,14,32,6,2,4,2,37,47,5,1,27,0,39,0,5,10,0,36,39,1,39,29,1,39,25
5565,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,13,0,36,39,0,39,29,0,39,25
5566,0,41,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,10,0,39,39,0,39,47,0,39,25
5567,0,20,14,32,33,18,16,18,46,32,9,0,32,0,39,0,24,10,0,39,39,1,39,8,1,39,38
5568,0,41,14,42,6,2,4,2,46,32,23,1,32,0,39,0,5,13,1,39,39,0,39,47,1,39,25
5569,0,15,22,45,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,38
5570,0,41,22,32,6,2,16,2,26,47,5,0,27,0,39,0,5,13,0,39,39,1,39,35,1,39,38
5571,0,15,28,32,6,2,4,2,37,35,5,1,30,0,39,0,5,10,1,39,39,1,39,47,1,39,25
5572,0,41,14,32,33,18,16,18,46,47,5,0,27,0,39,0,24,10,0,39,39,1,39,29,0,39,38
5573,0,20,14,45,6,2,31,2,46,32,23,1,32,0,39,0,5,12,0,36,39,1,39,35,1,39,38
5574,0,15,28,32,6,2,16,2,19,35,5,1,30,0,39,0,23,13,1,39,39,1,39,35,1,39,25
5575,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,36,39,0,39,47,0,39,25
5576,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,5,10,1,39,39,1,39,8,0,39,25
5577,1,20,14,32,6,2,16,2,26,47,5,0,27,0,39,0,36,10,0,39,39,1,39,35,1,39,38
5578,0,41,28,3,6,2,16,2,37,32,5,1,32,0,39,0,5,12,0,39,39,1,39,35,1,39,11
5579,0,15,22,32,33,2,4,2,26,35,23,0,30,1,39,0,24,12,0,36,39,1,39,47,0,39,25
5580,0,41,28,32,6,2,4,2,19,32,23,1,32,0,39,0,23,7,1,36,39,1,39,47,1,39,25
5581,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,13,0,39,39,1,39,8,0,39,25
5582,0,41,28,42,6,2,4,2,37,32,5,1,32,0,39,0,36,7,1,36,39,1,39,47,1,39,25
5583,0,41,14,32,33,18,16,18,46,32,23,0,32,0,39,0,24,13,1,39,39,1,39,29,0,39,25
5584,0,15,22,32,33,17,4,17,26,47,9,0,27,0,36,0,24,12,0,43,43,0,36,47,0,39,38
5585,0,41,14,32,33,2,31,2,46,47,23,0,27,0,39,0,24,10,1,39,39,1,39,8,0,39,38
5586,0,41,28,32,6,2,16,2,46,32,5,0,32,0,39,0,5,10,1,39,39,1,39,35,1,39,25
5587,0,41,14,42,33,2,16,2,46,32,5,0,32,0,39,0,36,7,1,39,39,1,39,8,1,39,25
5588,0,41,28,3,6,17,16,17,19,47,23,1,27,0,43,0,23,12,0,40,43,1,39,8,1,39,38
5589,0,41,14,3,33,18,16,18,46,47,23,0,32,0,39,0,36,10,0,39,39,1,39,8,0,39,38
5590,0,41,28,42,6,2,4,2,37,35,23,1,30,0,39,0,5,7,1,36,39,0,39,29,1,39,25
5591,0,15,28,42,6,2,31,2,46,35,5,1,32,1,39,0,5,7,1,39,39,1,39,35,1,39,25
5592,0,41,28,32,33,2,16,2,46,32,5,0,32,0,39,0,36,10,1,36,39,1,39,29,0,39,25
5593,0,41,14,32,6,2,16,2,46,32,5,1,32,0,39,0,5,13,1,39,39,1,39,8,1,39,25
5594,0,15,14,42,6,2,16,2,46,32,9,0,32,1,39,0,5,7,1,39,39,1,39,8,1,39,25
5595,0,41,14,42,33,2,4,2,37,35,9,0,32,0,39,0,24,7,1,36,39,1,39,29,0,39,38
5596,0,41,28,3,6,2,16,2,19,47,5,1,27,0,39,0,23,12,1,39,39,1,39,29,1,39,38
5597,0,20,22,42,33,2,4,2,26,35,5,0,32,0,39,0,36,12,1,39,39,0,39,29,0,39,25
5598,0,41,14,42,33,2,31,2,46,35,5,0,30,0,39,0,24,7,1,39,39,1,39,35,1,39,25
5599,0,41,28,32,6,2,16,2,46,32,9,1,32,0,39,0,5,7,0,39,39,0,39,8,1,39,25
5600,0,20,22,3,33,18,31,17,46,47,9,0,27,0,39,0,24,12,0,36,36,1,39,8,0,39,38
5601,0,20,14,3,33,17,16,17,46,47,23,0,27,0,36,0,24,10,0,43,43,1,39,29,0,36,38
5602,0,41,22,32,33,17,4,17,37,47,5,0,27,0,36,0,24,12,0,36,39,0,36,29,0,39,38
5603,0,41,14,32,6,2,4,2,46,32,23,1,32,0,39,0,5,10,0,36,39,1,39,29,1,39,25
5604,0,41,14,32,33,2,16,2,26,32,23,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
5605,0,41,22,32,6,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,8,1,39,25
5606,0,41,22,3,33,17,4,17,26,47,24,0,27,0,36,0,24,12,0,36,39,1,39,47,0,39,38
5607,0,41,22,32,33,2,16,2,37,32,23,0,32,0,39,0,5,12,0,39,39,1,39,29,0,39,25
5608,0,20,28,3,6,17,16,17,46,47,23,1,27,0,43,0,5,10,0,43,39,1,39,35,1,39,38
5609,0,15,22,42,33,2,16,2,46,32,23,0,32,1,39,0,24,10,1,36,39,1,39,8,0,39,25
5610,0,41,22,32,6,2,4,2,26,32,24,0,32,0,39,0,36,12,0,39,39,1,39,47,1,39,25
5611,0,20,22,3,33,34,16,34,26,47,24,0,32,0,36,0,36,12,0,36,39,0,39,29,0,39,25
5612,0,15,22,32,33,2,4,2,26,32,5,0,32,1,39,0,24,12,1,39,39,1,39,29,0,39,25
5613,0,20,14,3,33,18,4,18,37,47,5,0,27,0,39,0,36,10,0,36,36,1,39,29,1,39,38
5614,0,41,14,32,33,18,31,17,46,47,23,0,27,0,39,0,24,10,0,36,39,1,39,35,0,39,38
5615,0,20,22,32,33,18,4,18,26,47,9,0,27,0,39,0,24,10,1,36,39,0,39,47,0,39,38
5616,0,41,14,42,33,2,16,2,46,32,5,0,32,0,39,0,36,7,1,36,39,1,39,29,0,39,25
5617,0,41,22,42,33,2,4,2,26,35,5,0,32,0,39,0,36,10,1,36,39,1,39,47,0,39,25
5618,0,41,14,32,33,2,4,2,26,32,24,0,32,0,39,0,36,10,0,36,39,1,39,47,0,39,25
5619,0,41,22,32,33,2,16,2,46,32,23,0,32,0,39,0,24,13,0,39,39,1,39,29,0,39,25
5620,0,41,14,42,6,2,4,2,46,35,23,0,30,0,39,0,5,7,1,36,39,1,39,47,1,39,25
5621,0,41,22,3,33,2,16,2,26,47,23,0,27,0,39,0,24,12,0,39,39,1,39,29,0,39,38
5622,0,41,22,32,33,2,4,2,37,32,23,0,32,0,39,0,24,12,1,36,39,0,39,47,0,39,25
5623,0,20,22,32,33,17,4,17,26,47,9,0,27,0,36,0,24,12,1,36,36,1,43,47,0,39,38
5624,0,41,28,3,6,2,16,2,19,32,5,1,32,0,39,0,23,13,1,39,39,1,39,35,1,39,25
5625,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,11
5626,0,41,22,32,33,2,16,2,46,35,23,0,30,0,39,0,24,10,0,39,39,0,39,8,1,39,25
5627,0,41,14,3,33,2,16,2,46,35,5,0,32,0,39,0,24,12,0,36,39,1,39,29,0,39,25
5628,0,15,28,42,6,2,4,2,19,32,23,1,32,1,39,0,23,7,1,39,39,0,39,8,1,39,25
5629,0,41,22,32,33,2,4,2,26,47,24,0,27,0,39,0,36,12,0,39,39,0,39,47,0,39,38
5630,0,15,14,32,33,2,4,2,37,32,23,0,32,0,39,0,36,7,0,36,39,1,39,47,0,39,25
5631,0,41,22,3,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,36,39,0,39,8,1,40,38
5632,0,20,28,32,6,2,4,2,37,32,24,1,32,0,39,0,5,10,1,39,39,1,39,8,1,39,11
5633,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,0,36,39,1,39,29,0,39,25
5634,0,15,22,42,33,2,4,2,26,35,23,0,32,1,39,0,24,12,1,39,39,1,39,47,0,39,25
5635,0,41,28,3,6,2,31,18,19,47,5,1,27,0,39,0,23,12,0,39,39,1,39,35,1,39,38
5636,0,41,28,3,6,2,31,2,19,32,5,1,32,0,39,0,23,10,0,36,39,1,39,35,1,39,11
5637,0,41,22,3,33,2,16,2,26,47,24,0,27,0,39,0,24,12,0,39,39,0,39,29,0,39,38
5638,0,41,14,3,33,2,4,2,26,35,23,0,32,0,39,0,24,13,0,39,39,1,39,47,0,39,11
